item_id,timestamp,qty_sold
category1_01,2024-07-12,4
category1_01,2024-07-13,4
category1_01,2024-07-15,4
category1_01,2024-07-18,1
category1_01,2024-07-19,1
category1_01,2024-07-20,3
category1_01,2024-07-23,1
category1_01,2024-07-24,5
category1_01,2024-07-25,1
category1_01,2024-07-30,2
category1_01,2024-08-02,1
category1_01,2024-08-05,1
category1_01,2024-08-06,1
category1_01,2024-08-07,3
category1_01,2024-08-10,2
category1_01,2024-08-14,1
category1_01,2024-08-19,1
category1_01,2024-08-20,1
category1_01,2024-08-22,3
category1_01,2024-08-24,5
category1_01,2024-08-25,0
category1_01,2024-08-26,4
category1_01,2024-08-27,2
category1_01,2024-08-28,1
category1_01,2024-08-29,7
category1_01,2024-08-30,5
category1_01,2024-09-01,1
category1_01,2024-09-03,2
category1_01,2024-09-04,6
category1_01,2024-09-05,1
category1_01,2024-09-06,4
category1_01,2024-09-07,1
category1_01,2024-09-08,1
category1_01,2024-09-09,0
category1_01,2024-09-10,1
category1_01,2024-09-11,5
category1_01,2024-09-14,11
category1_01,2024-09-16,1
category1_01,2024-09-17,2
category1_01,2024-09-19,1
category1_01,2024-09-20,1
category1_01,2024-09-21,10
category1_01,2024-09-22,4
category1_01,2024-09-24,5
category1_01,2024-09-25,3
category1_01,2024-09-26,6
category1_01,2024-09-27,4
category1_01,2024-09-28,3
category1_01,2024-09-29,0
category1_01,2024-09-30,1
category1_01,2024-10-01,3
category1_01,2024-10-02,1
category1_01,2024-10-03,2
category1_01,2024-10-04,4
category1_01,2024-10-05,7
category1_01,2024-10-07,1
category1_01,2024-10-08,1
category1_01,2024-10-09,2
category1_01,2024-10-10,5
category1_01,2024-10-11,1
category1_01,2024-10-12,5
category1_01,2024-10-13,1
category1_01,2024-10-14,3
category1_01,2024-10-15,1
category1_01,2024-10-18,3
category1_01,2024-10-19,4
category1_01,2024-10-21,2
category1_01,2024-10-22,6
category1_01,2024-10-23,2
category1_01,2024-10-24,1
category1_01,2024-10-25,1
category1_01,2024-10-26,2
category1_01,2024-10-27,5
category1_01,2024-10-29,1
category1_01,2024-10-30,3
category1_01,2024-10-31,2
category1_01,2024-11-01,1
category1_01,2024-11-02,6
category1_01,2024-11-05,1
category1_01,2024-11-06,1
category1_01,2024-11-07,1
category1_01,2024-11-08,2
category1_01,2024-11-09,3
category1_01,2024-11-10,1
category1_01,2024-11-11,6
category1_01,2024-11-14,2
category1_01,2024-11-15,1
category1_01,2024-11-16,6
category1_01,2024-11-17,1
category1_01,2024-11-18,1
category1_01,2024-11-19,1
category1_01,2024-11-21,1
category1_01,2024-11-22,4
category1_01,2024-11-23,2
category1_01,2024-11-25,1
category1_01,2024-11-26,2
category1_01,2024-11-28,2
category1_01,2024-11-29,4
category1_01,2024-11-30,6
category1_01,2024-12-01,2
category1_01,2024-12-02,2
category1_01,2024-12-03,2
category1_01,2024-12-04,6
category1_01,2024-12-06,2
category1_01,2024-12-07,9
category1_01,2024-12-08,2
category1_01,2024-12-09,2
category1_01,2024-12-10,3
category1_01,2024-12-11,2
category1_01,2024-12-12,3
category1_01,2024-12-13,2
category1_01,2024-12-14,7
category1_01,2024-12-15,1
category1_01,2024-12-16,2
category1_01,2024-12-17,6
category1_01,2024-12-18,3
category1_01,2024-12-19,2
category1_01,2024-12-20,6
category1_01,2024-12-21,8
category1_01,2024-12-22,5
category1_01,2024-12-23,4
category1_01,2024-12-24,7
category1_01,2024-12-26,3
category1_01,2024-12-27,0
category1_01,2024-12-28,4
category1_01,2024-12-30,1
category1_01,2024-12-31,1
category1_01,2025-01-02,2
category1_01,2025-01-03,2
category1_01,2025-01-04,3
category1_01,2025-01-06,1
category1_01,2025-01-07,1
category1_01,2025-01-08,1
category1_01,2025-01-10,2
category1_01,2025-01-11,2
category1_01,2025-01-12,3
category1_01,2025-01-13,2
category1_01,2025-01-14,2
category1_01,2025-01-17,2
category1_01,2025-01-18,8
category1_01,2025-01-19,1
category1_01,2025-01-20,2
category1_01,2025-01-22,2
category1_01,2025-01-24,5
category1_01,2025-01-25,11
category1_01,2025-01-26,1
category1_01,2025-01-27,1
category1_01,2025-01-28,1
category1_01,2025-01-29,2
category1_01,2025-01-30,6
category1_01,2025-01-31,1
category1_01,2025-02-01,4
category1_01,2025-02-07,4
category1_01,2025-02-08,2
category1_01,2025-02-10,1
category1_01,2025-02-11,2
category1_01,2025-02-12,0
category1_01,2025-02-13,1
category1_01,2025-02-14,1
category1_01,2025-02-15,4
category1_01,2025-02-17,2
category1_01,2025-02-19,3
category1_01,2025-02-20,1
category1_01,2025-02-21,1
category1_01,2025-02-22,1
category1_01,2025-02-25,1
category1_01,2025-02-26,6
category1_01,2025-02-28,3
category1_01,2025-03-01,1
category1_01,2025-03-02,1
category1_01,2025-03-03,1
category1_01,2025-03-04,2
category1_01,2025-03-07,2
category1_01,2025-03-08,4
category1_01,2025-03-10,0
category1_01,2025-03-11,2
category1_01,2025-03-12,2
category1_01,2025-03-13,1
category1_01,2025-03-14,1
category1_01,2025-03-15,5
category1_01,2025-03-16,1
category1_01,2025-03-17,1
category1_01,2025-03-18,1
category1_01,2025-03-19,6
category1_01,2025-03-20,2
category1_01,2025-03-21,3
category1_01,2025-03-22,4
category1_01,2025-03-25,2
category1_01,2025-03-26,1
category1_01,2025-03-27,1
category1_01,2025-03-28,3
category1_01,2025-03-29,7
category1_01,2025-03-31,2
category1_01,2025-04-01,3
category1_01,2025-04-02,2
category1_01,2025-04-03,1
category1_01,2025-04-04,1
category1_01,2025-04-05,8
category1_01,2025-04-07,3
category1_01,2025-04-09,1
category1_01,2025-04-10,1
category1_01,2025-04-11,4
category1_01,2025-04-12,5
category1_01,2025-04-14,4
category1_01,2025-04-15,2
category1_01,2025-04-16,5
category1_01,2025-04-17,2
category1_01,2025-04-19,2
category1_01,2025-04-21,2
category1_01,2025-04-22,1
category1_01,2025-04-23,1
category1_01,2025-04-25,2
category1_01,2025-04-26,7
category1_01,2025-04-27,1
category1_01,2025-04-28,6
category1_01,2025-04-29,6
category1_01,2025-04-30,5
category1_01,2025-05-02,1
category1_01,2025-05-03,4
category1_01,2025-05-04,1
category1_01,2025-05-05,1
category1_01,2025-05-06,1
category1_01,2025-05-07,4
category1_01,2025-05-08,4
category1_01,2025-05-09,3
category1_01,2025-05-10,7
category1_01,2025-05-12,6
category1_01,2025-05-13,4
category1_01,2025-05-14,2
category1_01,2025-05-15,1
category1_01,2025-05-16,8
category1_01,2025-05-17,11
category1_01,2025-05-18,2
category1_01,2025-05-19,7
category1_01,2025-05-20,2
category1_01,2025-05-21,1
category1_01,2025-05-22,9
category1_01,2025-05-23,4
category1_01,2025-05-24,5
category1_01,2025-05-26,5
category1_01,2025-05-27,3
category1_01,2025-05-28,1
category1_01,2025-05-29,1
category1_01,2025-05-30,2
category1_01,2025-05-31,5
category1_01,2025-06-02,6
category1_01,2025-06-03,1
category1_01,2025-06-04,2
category1_01,2025-06-05,5
category1_01,2025-06-06,4
category1_01,2025-06-07,6
category1_01,2025-06-09,2
category1_01,2025-06-10,2
category1_01,2025-06-11,1
category1_01,2025-06-12,1
category1_01,2025-06-13,1
category1_01,2025-06-14,5
category1_01,2025-06-17,2
category1_01,2025-06-18,2
category1_01,2025-06-19,3
category1_01,2025-06-20,3
category1_01,2025-06-21,3
category1_01,2025-06-22,1
category1_01,2025-06-23,1
category1_01,2025-06-24,2
category1_01,2025-06-25,2
category1_01,2025-06-26,1
category1_01,2025-06-27,2
category1_01,2025-06-28,8
category1_01,2025-06-29,2
category1_01,2025-07-01,5
category1_01,2025-07-03,6
category1_01,2025-07-04,8
category1_01,2025-07-05,7
category1_01,2025-07-07,1
category1_01,2025-07-08,1
category1_01,2025-07-09,1
category1_01,2025-07-10,1
category1_01,2025-07-11,2
category1_01,2025-07-12,1
category1_01,2025-07-13,1
category1_01,2025-07-14,2
category1_01,2025-07-16,3
category1_01,2025-07-17,2
category1_01,2025-07-18,4
category1_01,2025-07-19,2
category1_01,2025-07-20,2
category1_01,2025-07-21,1
category1_01,2025-07-22,1
category1_01,2025-07-23,1
category1_01,2025-07-24,1
category1_01,2025-07-25,1
category1_01,2025-07-26,4
category1_01,2025-07-27,2
category1_01,2025-07-29,2
category1_02,2021-02-07,1
category1_02,2021-02-18,1
category1_02,2021-02-19,1
category1_02,2021-03-01,1
category1_02,2021-03-03,1
category1_02,2021-03-04,1
category1_02,2021-03-05,1
category1_02,2021-03-06,0
category1_02,2021-03-10,1
category1_02,2021-03-13,1
category1_02,2021-05-19,0
category1_02,2021-05-21,1
category1_02,2021-05-22,4
category1_02,2021-05-28,1
category1_02,2021-05-29,1
category1_02,2021-06-05,1
category1_02,2021-06-08,1
category1_02,2021-06-09,1
category1_02,2021-06-12,1
category1_02,2021-06-15,2
category1_02,2021-06-17,1
category1_02,2021-06-21,1
category1_02,2021-06-22,1
category1_02,2021-06-24,1
category1_02,2021-06-25,2
category1_02,2021-06-26,2
category1_02,2021-06-28,2
category1_02,2021-06-29,1
category1_02,2021-06-30,1
category1_02,2021-07-02,1
category1_02,2021-07-03,1
category1_02,2021-07-04,1
category1_02,2021-07-08,1
category1_02,2021-07-10,1
category1_02,2021-07-13,1
category1_02,2021-07-14,1
category1_02,2021-07-24,1
category1_02,2021-08-07,1
category1_02,2021-08-12,1
category1_02,2021-08-14,1
category1_02,2021-08-16,1
category1_02,2021-08-18,2
category1_02,2021-08-19,1
category1_02,2021-08-21,2
category1_02,2021-08-23,1
category1_02,2021-08-27,1
category1_02,2021-08-28,1
category1_02,2021-08-31,1
category1_02,2021-09-04,2
category1_02,2021-09-11,2
category1_02,2021-09-16,1
category1_02,2021-09-17,1
category1_02,2021-09-18,3
category1_02,2021-09-19,1
category1_02,2021-09-23,1
category1_02,2021-09-29,1
category1_02,2021-10-01,1
category1_02,2021-10-08,2
category1_02,2021-10-09,3
category1_02,2021-10-12,1
category1_02,2021-10-13,2
category1_02,2021-10-14,1
category1_02,2021-10-16,1
category1_02,2021-10-17,1
category1_02,2021-10-19,2
category1_02,2021-10-22,2
category1_02,2021-10-26,1
category1_02,2021-10-29,2
category1_02,2021-11-06,1
category1_02,2021-11-09,2
category1_02,2021-11-13,1
category1_02,2021-11-17,1
category1_02,2021-11-19,1
category1_02,2021-11-21,1
category1_02,2021-11-25,2
category1_02,2021-11-26,1
category1_02,2021-12-03,1
category1_02,2021-12-05,1
category1_02,2021-12-07,1
category1_02,2021-12-09,1
category1_02,2021-12-10,1
category1_02,2021-12-11,3
category1_02,2021-12-12,1
category1_02,2021-12-14,2
category1_02,2021-12-17,2
category1_02,2021-12-19,2
category1_02,2021-12-23,1
category1_02,2021-12-28,1
category1_02,2021-12-29,1
category1_02,2021-12-30,1
category1_02,2022-01-07,0
category1_02,2022-01-13,1
category1_02,2022-01-15,1
category1_02,2022-01-16,1
category1_02,2022-01-19,1
category1_02,2022-01-21,1
category1_02,2022-01-24,0
category1_02,2022-01-28,1
category1_02,2022-02-12,2
category1_02,2022-02-18,1
category1_02,2022-02-19,2
category1_02,2022-02-21,1
category1_02,2022-02-22,1
category1_02,2022-02-23,1
category1_02,2022-02-24,1
category1_02,2022-02-25,2
category1_02,2022-03-04,1
category1_02,2022-03-05,1
category1_02,2022-03-15,2
category1_02,2022-03-17,1
category1_02,2022-03-20,1
category1_02,2022-03-21,1
category1_02,2022-03-26,1
category1_02,2022-03-30,1
category1_02,2022-04-06,1
category1_02,2022-04-08,1
category1_02,2022-04-09,1
category1_02,2022-04-13,1
category1_02,2022-04-16,1
category1_02,2022-04-18,1
category1_02,2022-04-19,1
category1_02,2022-04-27,1
category1_02,2022-04-28,1
category1_02,2022-04-30,2
category1_02,2022-05-12,1
category1_02,2022-05-13,2
category1_02,2022-05-14,1
category1_02,2022-05-16,1
category1_02,2022-05-18,1
category1_02,2022-05-19,2
category1_02,2022-05-20,1
category1_02,2022-05-21,1
category1_02,2022-05-25,1
category1_02,2022-05-26,1
category1_02,2022-05-27,1
category1_02,2022-06-02,1
category1_02,2022-06-04,1
category1_02,2022-06-06,2
category1_02,2022-06-08,1
category1_02,2022-06-10,1
category1_02,2022-06-11,1
category1_02,2022-06-24,0
category1_02,2022-07-02,1
category1_02,2022-07-04,1
category1_02,2022-07-06,1
category1_02,2022-07-08,1
category1_02,2022-07-09,2
category1_02,2022-07-16,1
category1_02,2022-07-22,1
category1_02,2022-07-23,1
category1_02,2022-07-25,1
category1_02,2022-07-26,1
category1_02,2022-08-01,1
category1_02,2022-08-02,1
category1_02,2022-08-05,1
category1_02,2022-08-09,1
category1_02,2022-08-13,1
category1_02,2022-08-19,1
category1_02,2022-08-25,1
category1_02,2022-09-01,1
category1_02,2022-09-07,1
category1_02,2022-09-08,1
category1_02,2022-09-10,1
category1_02,2022-09-13,1
category1_02,2022-09-16,1
category1_02,2022-09-17,1
category1_02,2022-09-19,1
category1_02,2022-09-20,1
category1_02,2022-09-22,1
category1_02,2022-09-23,1
category1_02,2022-09-24,1
category1_02,2022-09-27,2
category1_02,2022-09-28,2
category1_02,2022-09-30,1
category1_02,2022-10-01,2
category1_02,2022-10-04,1
category1_02,2022-10-07,1
category1_02,2022-10-08,2
category1_02,2022-10-09,1
category1_02,2022-10-12,1
category1_02,2022-10-14,1
category1_02,2022-10-18,1
category1_02,2022-10-20,1
category1_02,2022-10-21,1
category1_02,2022-10-22,2
category1_02,2022-10-31,1
category1_02,2022-11-05,2
category1_02,2022-11-12,1
category1_02,2022-11-19,1
category1_02,2022-11-26,2
category1_02,2022-11-29,2
category1_02,2022-12-10,1
category1_02,2022-12-17,2
category1_02,2022-12-19,1
category1_02,2022-12-23,1
category1_02,2022-12-24,1
category1_02,2022-12-29,1
category1_02,2022-12-31,1
category1_02,2023-01-02,1
category1_02,2023-01-04,1
category1_02,2023-01-05,1
category1_02,2023-01-08,1
category1_02,2023-01-13,1
category1_02,2023-01-15,1
category1_02,2023-01-28,1
category1_02,2023-01-30,1
category1_02,2023-01-31,1
category1_02,2023-02-04,2
category1_02,2023-02-18,2
category1_02,2023-02-25,1
category1_02,2023-02-28,0
category1_02,2023-03-03,1
category1_02,2023-03-09,1
category1_02,2023-03-23,1
category1_02,2023-03-24,2
category1_02,2023-03-25,2
category1_02,2023-04-01,1
category1_02,2023-04-03,1
category1_02,2023-04-05,1
category1_02,2023-04-08,1
category1_02,2023-04-13,1
category1_02,2023-04-24,1
category1_02,2023-04-25,1
category1_02,2023-04-26,1
category1_02,2023-04-28,2
category1_02,2023-04-29,1
category1_02,2023-05-08,1
category1_02,2023-05-10,1
category1_02,2023-05-12,1
category1_02,2023-05-13,1
category1_02,2023-05-15,1
category1_02,2023-05-18,1
category1_02,2023-05-20,1
category1_02,2023-05-24,1
category1_02,2023-05-27,1
category1_02,2023-05-30,1
category1_02,2023-06-03,1
category1_02,2023-06-08,1
category1_02,2023-06-10,2
category1_02,2023-06-11,1
category1_02,2023-06-13,1
category1_02,2023-06-24,1
category1_02,2023-06-30,1
category1_02,2023-07-01,1
category1_02,2023-07-08,1
category1_02,2023-08-08,1
category1_02,2023-08-17,1
category1_02,2023-08-25,1
category1_02,2023-08-30,1
category1_02,2023-09-05,1
category1_02,2023-09-13,1
category1_02,2023-09-16,1
category1_02,2023-09-17,1
category1_02,2023-09-18,1
category1_02,2023-09-29,1
category1_02,2023-10-03,2
category1_02,2023-10-08,1
category1_02,2023-10-09,1
category1_02,2023-10-12,1
category1_02,2023-10-23,1
category1_02,2023-11-02,1
category1_02,2023-11-04,2
category1_02,2023-11-05,1
category1_02,2023-11-06,1
category1_02,2023-11-17,1
category1_02,2023-11-18,1
category1_02,2023-11-23,1
category1_02,2023-11-29,1
category1_02,2023-12-02,2
category1_02,2023-12-10,2
category1_02,2023-12-14,1
category1_02,2023-12-19,1
category1_02,2023-12-30,0
category1_02,2024-01-06,1
category1_02,2024-01-14,1
category1_02,2024-01-20,1
category1_02,2024-02-05,1
category1_02,2024-02-12,0
category1_02,2024-02-23,1
category1_02,2024-02-27,1
category1_02,2024-03-02,1
category1_02,2024-03-09,1
category1_02,2024-03-21,1
category1_02,2024-03-26,1
category1_02,2024-03-27,1
category1_02,2024-04-08,1
category1_02,2024-04-12,1
category1_02,2024-04-22,1
category1_02,2024-04-24,1
category1_02,2024-04-26,1
category1_02,2024-05-03,1
category1_02,2024-05-04,1
category1_02,2024-05-08,1
category1_02,2024-05-10,1
category1_02,2024-05-11,1
category1_02,2024-05-16,2
category1_02,2024-05-17,1
category1_02,2024-05-21,1
category1_02,2024-05-22,1
category1_02,2024-05-24,1
category1_02,2024-06-07,1
category1_02,2024-06-12,1
category1_02,2024-06-13,0
category1_02,2024-06-15,1
category1_02,2024-06-17,1
category1_02,2024-06-22,1
category1_02,2024-06-29,1
category1_02,2024-07-13,1
category1_02,2024-07-17,1
category1_02,2024-07-24,1
category1_02,2024-07-27,1
category1_02,2024-07-30,1
category1_02,2024-08-22,1
category1_02,2024-08-23,1
category1_02,2024-08-24,1
category1_02,2024-08-27,1
category1_02,2024-08-28,1
category1_02,2024-08-29,1
category1_02,2024-09-02,1
category1_02,2024-09-04,1
category1_02,2024-09-14,2
category1_02,2024-09-21,1
category1_02,2024-09-22,1
category1_02,2024-09-28,1
category1_02,2024-10-11,1
category1_02,2024-10-12,1
category1_02,2024-10-19,1
category1_02,2024-10-22,1
category1_02,2024-11-01,1
category1_02,2024-11-13,1
category1_02,2024-11-23,1
category1_02,2024-11-27,1
category1_02,2024-11-30,3
category1_02,2024-12-01,1
category1_02,2024-12-05,1
category1_02,2024-12-31,1
category1_02,2025-01-15,1
category1_02,2025-02-15,1
category1_02,2025-02-19,1
category1_02,2025-02-22,2
category1_02,2025-02-24,1
category1_02,2025-02-26,1
category1_02,2025-03-05,1
category1_02,2025-03-20,1
category1_02,2025-03-26,1
category1_02,2025-03-29,1
category1_02,2025-04-04,1
category1_02,2025-05-07,1
category1_02,2025-05-10,1
category1_02,2025-05-13,1
category1_02,2025-05-14,2
category1_02,2025-05-15,1
category1_02,2025-05-16,1
category1_02,2025-05-21,1
category1_02,2025-05-22,1
category1_02,2025-05-23,2
category1_02,2025-06-01,1
category1_02,2025-06-03,1
category1_02,2025-06-04,1
category1_02,2025-06-07,0
category1_02,2025-06-13,1
category1_02,2025-06-17,1
category1_02,2025-06-20,1
category1_02,2025-06-21,2
category1_02,2025-06-27,2
category1_02,2025-06-28,0
category1_02,2025-06-29,1
category1_02,2025-06-30,4
category1_02,2025-07-01,1
category1_02,2025-07-03,1
category1_02,2025-07-04,1
category1_02,2025-07-11,1
category1_02,2025-07-14,2
category1_02,2025-07-22,1
category1_02,2025-07-23,1
category1_02,2025-07-26,1
category1_05,2021-02-13,1
category1_05,2021-02-19,1
category1_05,2021-02-20,1
category1_05,2021-02-21,1
category1_05,2021-02-27,1
category1_05,2021-03-01,1
category1_05,2021-03-04,1
category1_05,2021-03-05,2
category1_05,2021-03-06,1
category1_05,2021-03-13,3
category1_05,2021-03-19,1
category1_05,2021-05-19,1
category1_05,2021-05-21,2
category1_05,2021-05-22,3
category1_05,2021-05-23,1
category1_05,2021-05-25,2
category1_05,2021-05-27,2
category1_05,2021-05-28,2
category1_05,2021-05-29,3
category1_05,2021-06-02,1
category1_05,2021-06-08,1
category1_05,2021-06-09,2
category1_05,2021-06-11,1
category1_05,2021-06-12,4
category1_05,2021-06-15,2
category1_05,2021-06-16,1
category1_05,2021-06-19,2
category1_05,2021-06-21,1
category1_05,2021-06-22,1
category1_05,2021-06-23,1
category1_05,2021-06-24,1
category1_05,2021-06-25,1
category1_05,2021-06-26,2
category1_05,2021-06-28,2
category1_05,2021-06-29,1
category1_05,2021-06-30,1
category1_05,2021-07-01,1
category1_05,2021-07-02,1
category1_05,2021-07-06,1
category1_05,2021-07-07,1
category1_05,2021-07-08,1
category1_05,2021-07-10,1
category1_05,2021-07-12,3
category1_05,2021-07-14,2
category1_05,2021-07-21,1
category1_05,2021-07-27,1
category1_05,2021-08-05,1
category1_05,2021-08-10,1
category1_05,2021-08-12,1
category1_05,2021-08-13,2
category1_05,2021-08-14,2
category1_05,2021-08-18,2
category1_05,2021-08-19,2
category1_05,2021-08-23,2
category1_05,2021-08-25,1
category1_05,2021-08-28,2
category1_05,2021-08-31,2
category1_05,2021-09-04,2
category1_05,2021-09-06,1
category1_05,2021-09-07,2
category1_05,2021-09-09,2
category1_05,2021-09-11,4
category1_05,2021-09-13,1
category1_05,2021-09-14,1
category1_05,2021-09-15,1
category1_05,2021-09-16,1
category1_05,2021-09-17,1
category1_05,2021-09-18,1
category1_05,2021-09-21,1
category1_05,2021-09-23,1
category1_05,2021-09-24,4
category1_05,2021-09-25,2
category1_05,2021-09-29,3
category1_05,2021-10-02,1
category1_05,2021-10-04,1
category1_05,2021-10-07,1
category1_05,2021-10-08,1
category1_05,2021-10-09,3
category1_05,2021-10-11,1
category1_05,2021-10-12,1
category1_05,2021-10-13,4
category1_05,2021-10-16,1
category1_05,2021-10-17,1
category1_05,2021-10-19,1
category1_05,2021-10-20,1
category1_05,2021-10-21,1
category1_05,2021-10-22,0
category1_05,2021-11-02,3
category1_05,2021-11-03,1
category1_05,2021-11-05,1
category1_05,2021-11-06,1
category1_05,2021-11-08,1
category1_05,2021-11-09,1
category1_05,2021-11-11,1
category1_05,2021-11-12,1
category1_05,2021-11-13,5
category1_05,2021-11-16,2
category1_05,2021-11-19,1
category1_05,2021-11-20,3
category1_05,2021-11-21,1
category1_05,2021-11-22,1
category1_05,2021-11-24,1
category1_05,2021-11-25,4
category1_05,2021-11-26,2
category1_05,2021-11-30,1
category1_05,2021-12-02,1
category1_05,2021-12-05,1
category1_05,2021-12-06,1
category1_05,2021-12-11,3
category1_05,2021-12-17,1
category1_05,2021-12-18,2
category1_05,2021-12-19,2
category1_05,2021-12-21,1
category1_05,2021-12-24,1
category1_05,2021-12-28,2
category1_05,2021-12-29,1
category1_05,2022-01-02,1
category1_05,2022-01-03,2
category1_05,2022-01-04,3
category1_05,2022-01-05,3
category1_05,2022-01-06,1
category1_05,2022-01-08,4
category1_05,2022-01-09,1
category1_05,2022-01-10,2
category1_05,2022-01-11,1
category1_05,2022-01-12,1
category1_05,2022-01-13,4
category1_05,2022-01-14,3
category1_05,2022-01-15,2
category1_05,2022-01-16,5
category1_05,2022-01-17,2
category1_05,2022-01-18,3
category1_05,2022-01-19,3
category1_05,2022-01-21,2
category1_05,2022-01-22,4
category1_05,2022-01-24,1
category1_05,2022-01-26,0
category1_05,2022-01-28,3
category1_05,2022-01-29,3
category1_05,2022-01-30,1
category1_05,2022-01-31,1
category1_05,2022-02-04,1
category1_05,2022-02-10,2
category1_05,2022-02-17,2
category1_05,2022-02-19,3
category1_05,2022-02-21,1
category1_05,2022-02-22,1
category1_05,2022-02-23,2
category1_05,2022-02-25,2
category1_05,2022-02-28,1
category1_05,2022-03-05,1
category1_05,2022-03-08,2
category1_05,2022-03-11,1
category1_05,2022-03-12,3
category1_05,2022-03-13,1
category1_05,2022-03-14,1
category1_05,2022-03-15,1
category1_05,2022-03-17,2
category1_05,2022-03-18,1
category1_05,2022-03-19,1
category1_05,2022-03-20,2
category1_05,2022-03-22,1
category1_05,2022-03-25,1
category1_05,2022-03-26,1
category1_05,2022-03-28,1
category1_05,2022-04-02,2
category1_05,2022-04-06,1
category1_05,2022-04-07,2
category1_05,2022-04-08,2
category1_05,2022-04-09,5
category1_05,2022-04-11,1
category1_05,2022-04-13,1
category1_05,2022-04-14,1
category1_05,2022-04-16,1
category1_05,2022-04-18,1
category1_05,2022-04-19,1
category1_05,2022-04-20,2
category1_05,2022-04-22,1
category1_05,2022-04-26,1
category1_05,2022-04-27,2
category1_05,2022-04-30,2
category1_05,2022-05-03,1
category1_05,2022-05-07,2
category1_05,2022-05-12,2
category1_05,2022-05-13,4
category1_05,2022-05-14,2
category1_05,2022-05-16,1
category1_05,2022-05-18,1
category1_05,2022-05-19,2
category1_05,2022-05-20,1
category1_05,2022-05-21,0
category1_05,2022-05-23,1
category1_05,2022-05-25,1
category1_05,2022-05-26,0
category1_05,2022-05-27,4
category1_05,2022-05-30,1
category1_05,2022-05-31,1
category1_05,2022-06-04,2
category1_05,2022-06-08,1
category1_05,2022-06-10,1
category1_05,2022-06-13,1
category1_05,2022-06-15,2
category1_05,2022-06-17,1
category1_05,2022-06-19,2
category1_05,2022-06-21,1
category1_05,2022-06-23,1
category1_05,2022-06-25,4
category1_05,2022-06-27,1
category1_05,2022-06-28,1
category1_05,2022-06-29,2
category1_05,2022-07-02,1
category1_05,2022-07-04,1
category1_05,2022-07-06,1
category1_05,2022-07-09,5
category1_05,2022-07-14,1
category1_05,2022-07-15,1
category1_05,2022-07-16,1
category1_05,2022-07-18,1
category1_05,2022-07-21,1
category1_05,2022-07-23,2
category1_05,2022-07-25,1
category1_05,2022-07-26,1
category1_05,2022-07-29,1
category1_05,2022-07-30,1
category1_05,2022-08-02,1
category1_05,2022-08-04,1
category1_05,2022-08-06,1
category1_05,2022-08-07,1
category1_05,2022-08-08,1
category1_05,2022-08-09,1
category1_05,2022-08-11,1
category1_05,2022-08-13,1
category1_05,2022-08-19,1
category1_05,2022-08-22,1
category1_05,2022-08-23,1
category1_05,2022-08-26,1
category1_05,2022-08-30,1
category1_05,2022-08-31,1
category1_05,2022-09-02,1
category1_05,2022-09-03,1
category1_05,2022-09-04,1
category1_05,2022-09-05,4
category1_05,2022-09-07,1
category1_05,2022-09-08,1
category1_05,2022-09-10,1
category1_05,2022-09-13,2
category1_05,2022-09-14,1
category1_05,2022-09-15,2
category1_05,2022-09-16,2
category1_05,2022-09-17,2
category1_05,2022-09-20,1
category1_05,2022-09-23,1
category1_05,2022-09-26,1
category1_05,2022-09-27,1
category1_05,2022-09-28,4
category1_05,2022-10-01,3
category1_05,2022-10-02,0
category1_05,2022-10-03,1
category1_05,2022-10-07,1
category1_05,2022-10-08,5
category1_05,2022-10-10,1
category1_05,2022-10-12,1
category1_05,2022-10-14,1
category1_05,2022-10-17,1
category1_05,2022-10-20,1
category1_05,2022-10-22,3
category1_05,2022-10-24,1
category1_05,2022-10-25,1
category1_05,2022-10-29,1
category1_05,2022-10-31,1
category1_05,2022-11-02,1
category1_05,2022-11-05,4
category1_05,2022-11-07,1
category1_05,2022-11-08,2
category1_05,2022-11-12,3
category1_05,2022-11-19,2
category1_05,2022-11-25,1
category1_05,2022-11-26,3
category1_05,2022-11-28,1
category1_05,2022-11-29,2
category1_05,2022-12-07,2
category1_05,2022-12-10,4
category1_05,2022-12-12,2
category1_05,2022-12-17,2
category1_05,2022-12-18,0
category1_05,2022-12-19,1
category1_05,2022-12-21,1
category1_05,2022-12-24,1
category1_05,2022-12-29,3
category1_05,2022-12-31,2
category1_05,2023-01-03,1
category1_05,2023-01-05,1
category1_05,2023-01-06,1
category1_05,2023-01-08,2
category1_05,2023-01-11,1
category1_05,2023-01-13,2
category1_05,2023-01-14,1
category1_05,2023-01-15,1
category1_05,2023-01-16,1
category1_05,2023-01-21,1
category1_05,2023-01-27,1
category1_05,2023-01-28,2
category1_05,2023-01-29,1
category1_05,2023-01-30,1
category1_05,2023-02-04,2
category1_05,2023-02-05,1
category1_05,2023-02-06,1
category1_05,2023-02-14,1
category1_05,2023-02-18,2
category1_05,2023-02-23,1
category1_05,2023-02-25,4
category1_05,2023-02-28,0
category1_05,2023-03-02,2
category1_05,2023-03-08,1
category1_05,2023-03-09,1
category1_05,2023-03-14,1
category1_05,2023-03-18,3
category1_05,2023-03-25,2
category1_05,2023-03-28,1
category1_05,2023-03-30,1
category1_05,2023-03-31,1
category1_05,2023-04-04,3
category1_05,2023-04-05,1
category1_05,2023-04-07,1
category1_05,2023-04-13,1
category1_05,2023-04-15,4
category1_05,2023-04-16,1
